Country,Province,Lat,Long,Confirmed_2023,Confirmed_2021,Confirmed_2022
US,Maryland,29.52470226,-90.40976986,49821,1528,6897
US,Tennessee,35.68938198,-83.92847788,4957,9226,3826
US,Georgia,33.54534185,-82.263524,10369,1863,30022
US,Missouri,32.40419769,-88.66229662,13521,19808,92356
US,Texas,35.89099229,-86.89281867,21272,811,14697
Netherlands,Noord-Holland,53.217922,6.741514,10842,23862,27560
US,Colorado,37.21513971,-119.7665589,5621,315,64637
US,North Carolina,35.33553364,-81.55204486,56479,678,53983
US,South Dakota,32.39226291,-80.72619758,145098,860,21841
US,Michigan,42.59599185,-84.83740035,22651,652,6340
US,Idaho,33.03349196,-85.02812115,43985,305,18306
US,Iowa,39.42944561,-87.39169027,108338,487,9288
US,Georgia,30.83568832,-83.27056716,91180,1775,26409
US,Minnesota,43.09052506,-83.22153148,33996,157,112007
US,Oklahoma,34.65973764,-98.47195055,9579,446,3311
US,Puerto Rico,39.97172723,-79.02699593,27581,612,59540
Sweden,Skane,56.7183,14.4115,14711,5774,17173
US,Georgia,30.45955727,-84.27491114,46497,393,6871
US,North Dakota,35.36438125,-78.00027268,193440,3491,228936
US,Texas,35.78077323,-83.52244332,5726,707,7211
US,Puerto Rico,40.99206278,-80.33393706,97121,1015,2581
US,Georgia,27.0772071,-80.43109784,27695,4881,26330
US,Indiana,40.22787247,-85.39732772,10182,698,6303
US,Utah,26.56150059,-98.73892358,380548,724,14142
France,French Polynesia,4,-53,12882,191,803
Sweden,Kronoberg,56.8967,12.8034,3782,444,5831
US,North Carolina,35.79115496,-80.21256572,41219,743,6246
US,California,39.66727762,-121.6005252,9507,450,0
US,Idaho,33.26310031,-84.28013991,21780,449,9011
US,South Dakota,33.4391073,-80.79886287,1343,894,8971
US,North Dakota,35.71015088,-79.80570339,9799,23,5612
Gambia,,13.4432,-15.3101,9985,1233,35875
US,Kentucky,37.6976111,-85.96319251,0,584,7661
US,Georgia,31.23279254,-81.53811412,13303,326,59832
US,Indiana,40.48527731,-86.11351892,13477,116,3841
US,North Dakota,35.51745004,-78.36622717,9393,410,86890
US,North Dakota,35.40114178,-81.92112099,62319,158,888
Russia,Moscow Oblast,62.48858785,153.9903764,12824,2568,3106
US,North Dakota,35.80950511,-80.8743128,96702,1111,3584
US,Ohio,39.75107189,-82.63088163,6344,662,2029
US,Texas,29.58165339,-97.94786822,143239,237,1571
US,Texas,33.44626922,-94.41834132,6466,889,1769
Cabo Verde,,16.5388,-23.0418,12296,726,5828
US,Florida,29.98319144,-81.85609986,15652,146,664
US,Maryland,30.59724262,-92.00135806,8047,559,1499
US,Hawaii,33.91969522,-84.86848792,8051,1115,2314
US,Texas,32.21128872,-95.85846587,7905,160,19501
Netherlands,,51.47936,3.861559,28453,406,2563
US,Minnesota,42.60302282,-83.91297209,5366,106,12031
US,Ohio,41.70860332,-80.74830218,7307,785,2171
US,Texas,32.77757172,-97.80500621,9097,603,3746
US,Connecticut,39.33133796,-104.930001,64083,329,16569
US,Texas,35.61181957,-88.84076036,13467,871,2211
US,Virginia,28.79780988,-96.96813006,42757,53,2798
Sweden,Stockholm,59.535,15.0066,10849,167,691
Sweden,Jamtland Harjedalen,61.0917,14.6664,12458,995,1264
US,Idaho,33.78017694,-83.73552314,49327,838,2724
US,Oklahoma,40.82925852,-81.88844833,7060,820,1880
US,Idaho,34.80987459,-84.96093476,13979,492,1247
US,Massachusetts,29.37343766,-90.82626855,3096,842,2962
US,Virginia,41.27116049,-111.9145117,5093,454,116
Pakistan,Punjab,28.328492,65.898403,13651,205,3794
US,Texas,30.15152688,-94.81205615,11145,172,2386
US,Arizona,33.71902176,-86.31029372,5827,297,940
US,Colorado,35.38822029,-120.4039028,11683,1542,562
US,South Dakota,33.20222596,-79.94654523,512,458,1898
US,Georgia,27.34254618,-81.34071957,11904,212,743
Congo (Brazzaville),,-0.228,15.8277,9185,975,8887
US,Georgia,30.69143028,-86.59267105,4539,173,3880
US,Indiana,42.32451172,-88.45248227,3763,439,2303
US,South Dakota,33.54338026,-81.63645384,11588,286,908
US,Texas,30.6636448,-96.30205577,5623,11063,3894
US,Washington,36.89934014,-76.26420872,29234,944,3106
US,Florida,41.7937534,-73.2451475,14274,808,630
US,Georgia,33.58138199,-85.07976677,11506,233,2500
US,New York,41.13891592,-74.69118243,4836,2194,3642
US,Minnesota,41.92734151,-83.53749864,16600,2224,997
US,Grand Princess,33.55514538,-83.8454714,13712,1747,1566
Laos,,19.85627,102.495496,5357,2377,409
US,Wisconsin,44.4526553,-88.00411844,14044,545,2828
US,Georgia,34.23732119,-84.83887523,12427,1048,1984
US,North Carolina,,,6591,1709,1417
US,North Carolina,36.0434701,-79.39976137,10551,96,2893
US,North Carolina,35.3877799,-80.55267168,2751,456,211
US,Colorado,38.26827353,-121.9357113,11712,467,614
Chile,Aysen,-27.5661,-70.0503,5515,459,5074
US,Arizona,33.26879845,-86.66232561,4985,0,2809
US,Oklahoma,41.16793482,-81.19735782,12063,2403,2349
US,Virginia,36.67670048,-76.30545744,1515,9901,1715
US,Indiana,40.50716185,-89.51404662,3166,2595,2835
Sweden,,59.6714,16.2159,21438,58946,1444
US,Pennsylvania,43.93727035,-122.847753,12724,9622,434
US,Colorado,36.07409056,-119.8159973,8927,4482,745
US,Arkansas,33.80270512,-87.30027177,6998,1275,1008
US,North Dakota,34.98960527,-80.52955873,9345,9156,7686
US,Maryland,30.44143993,-90.73061664,6336,511,1716
US,Oklahoma,40.0543329,-84.22871271,434,12054,1086
US,Pennsylvania,42.43201126,-122.7289309,5412,957,4211
US,Washington,37.53255773,-77.47966921,5627,1455,961
Guinea,,9.9456,-9.6966,40095,9586,1369
US,Wyoming,44.89792533,-89.75863384,8624,9153,1508
US,Kentucky,39.11727348,-94.76378225,4192,807,37257
US,Florida,30.26548745,-85.62122584,13792,24202,2913
US,South Dakota,33.0794369,-80.40502652,6156,3035,2913
US,Michigan,41.95447397,-86.4131308,8045,2247,1085
US,Missouri,30.54020656,-88.64184064,8823,2336,7011
US,Ohio,40.77285242,-84.10802343,98062,1830,7176
Japan,Osaka,25.768923,126.668016,11446,1951,5724
US,Minnesota,42.253105,-83.83853204,13191,4546,7403
US,West Virginia,46.23946995,-119.5120834,6343,2376,1456
US,Iowa,42.4704581,-92.30524729,21163,8354,3234
US,Vermont,31.40464436,-100.462443,23682,1551,5536
US,Puerto Rico,40.36680311,-76.45651841,18588,1364,277
US,Texas,36.29472368,-82.4945472,25061,10494,1371
US,Georgia,33.35334302,-84.76129976,7964,3930,1944
US,Oklahoma,40.09136236,-82.48185785,11621,37327,1756
Colombia,Cordoba,5.2528,-76.826,19454,4248,0
US,New Mexico,42.98499744,-71.12883377,1733,1099,7660
US,Texas,36.15496772,-86.29775884,7292,20336,29360
US,Indiana,41.46613806,-90.57042164,9817,1347,11558
US,Mississippi,45.03864533,-92.88429635,10786,3911,138925
US,Michigan,39.55010644,-76.3077594,0,5234,24944
US,Texas,34.96585996,-101.8971322,17171,3609,18649
France,Saint Barthelemy,-21.1151,55.5364,61830,1194,4282
India,Tamil Nadu,27.571671,88.472712,25501,16734,28969
US,Missouri,32.26469147,-89.94537876,268051,1946,1408
US,Wisconsin,43.06601594,-89.41733797,29535,1916,40080
US,Texas,31.86904128,-102.0315682,41557,473,2253
US,Georgia,34.26268279,-85.21577392,7597,2822,4060
US,Indiana,40.78702156,-89.76078901,50294,5241,28961
US,Louisiana,32.67932307,-93.60460152,2378,5105,33348
US,Ohio,40.76932373,-80.78094576,67659,10203,1878
US,California,35.19605503,-94.27162713,4153,26344,71954
US,Florida,41.45949668,-72.53714864,6618,1001,10667
US,Texas,30.05669873,-98.02944344,52192,19756,6979
US,Maine,30.2049055,-92.06959876,64135,5519,8115
US,Arkansas,35.83883429,-111.7707178,3455,0,5467
US,Texas,28.7429195,-100.3157686,134632,1551,5962
US,Michigan,39.47296601,-77.39999394,17776,2213,12918
US,Puerto Rico,41.05934058,-75.34031025,12134,15208,6728
Netherlands,Gelderland,52.862485,6.618435,14366,414,36561
US,Colorado,38.52746429,-122.8862506,10471,2509,4745
US,Florida,40.66671597,-105.4625784,10901,355,3602
US,Indiana,39.76719009,-86.51037283,21621,1477,28548
US,Ohio,39.69116283,-83.89032084,11350,2981,10421
Russia,Kaluga Oblast,48.57527615,132.6630746,67973,4426,114621
US,Oklahoma,40.77180308,-82.5379961,8086,627,13726
US,South Dakota,41.67106337,-71.57641596,7336,410,3267
US,Arizona,34.45500589,-86.85475946,48951,881,67157
US,Georgia,32.45802497,-83.66879087,19042,115,4135
US,Iowa,41.45986947,-87.06848888,201123,1112,13317
US,Arkansas,61.14998174,-149.1426986,25946,313,17632
US,Texas,31.25457347,-94.60901487,5832,1625,12618
US,Pennsylvania,45.18787398,-122.2179634,117319,3452,2843
US,California,34.57692074,-93.14921604,6991,449,59455
US,Oklahoma,41.11770589,-81.8998621,26643,672,5754
US,Puerto Rico,41.30248872,-80.25816981,30408,2718,5198
US,Georgia,31.53328528,-84.21722377,22317,537,1486
US,Alaska,31.15197924,-85.29939599,4938,412,8159
US,Oklahoma,40.44214695,-81.47226262,119149,1263,16954
US,Tennessee,43.67441641,-96.7910885,10317,382,15642
US,Minnesota,42.24807035,-84.42258681,9525,369,29986
US,Ohio,39.04847534,-84.15375786,2674,454,76175
US,Florida,26.90131002,-81.92949121,15884,313,2688
US,New York,42.60060306,-73.97723916,28318,826,65984
US,Pennsylvania,45.55972701,-123.0955257,28527,482,17974
US,Puerto Rico,41.34310539,-77.06629984,52897,233,0
US,Mississippi,34.87625235,-89.99091418,154518,606,5102
US,Ohio,39.91592258,-83.78498252,4448,312,5894
US,Kansas,42.07923082,-91.59809485,113011,311,51647
US,Mississippi,47.6048407,-92.46879855,34079,89,611
US,Missouri,37.20351921,-94.34050458,0,2023,3721
US,North Carolina,35.61113393,-82.53305,9411,700,533
US,Texas,32.5991417,-96.28734728,9988,132,1854
US,North Dakota,34.64244496,-79.1025053,92676,262,5778
US,Michigan,41.72980578,-70.28854339,887,259,7679
US,Missouri,38.25926778,-90.53870896,5449,67,1069
US,North Carolina,35.66211129,-81.2132617,905,538,477
US,Michigan,39.60835778,-77.82002295,2497,1020,2146
US,Michigan,42.24633834,-85.00493569,9214,2555,210
US,Florida,28.84804315,-82.47614748,11777,6780,2137
US,New York,42.15903158,-75.81326086,1654,520,605
US,Arkansas,31.87934684,-109.7516088,678,260,2460
US,Texas,36.49609412,-87.38550661,3173,683,6450
US,Michigan,43.70639106,-83.98731479,304,181,768
US,Puerto Rico,40.84785433,-76.70798222,3441,2231,1531
US,Nebraska,45.93955949,-108.2691486,930,215,4533
US,North Carolina,43.19898042,-78.74777412,3820,225,945
US,Kentucky,38.0368225,-84.45576892,10290,24977,819
US,Wyoming,42.57639354,-88.04051686,1188,535,2224
Malta,,35.9375,14.3754,2438,1927,590
Russia,Kabardino-Balkarian Republic,43.11542075,45.01713552,6908,11197,712
US,Texas,29.80811278,-98.27647225,1448,285,1289
US,Georgia,28.55364461,-82.42700204,1172,300,468
US,Maryland,31.19778499,-92.52997303,3358,984,1554
US,Oklahoma,39.42581994,-84.16557457,795,305,850
Colombia,Atlantico,7.0762,-70.7105,1040,703,354
US,Kentucky,39.04100763,-95.7557264,2394,272,1212
Italy,Veneto,45.73750286,7.320149366,677,111,440
Sweden,,63.4276,17.7292,2366,1162,509
US,Iowa,39.48994426,-86.10149107,1201,629,170
US,North Dakota,35.64003916,-80.52446628,512,970,3585
Sweden,Vasterbotten,59.0336,16.7519,1744,0,1343
US,Colorado,39.06167234,-120.7240569,651,1608,234
US,Illinois,47.67282258,-116.7020872,730,618,437
US,Colorado,40.76391419,-122.0396884,218,2514,337
US,Texas,32.34894117,-96.79371841,4947,291,151
US,Florida,39.08646628,-75.56884914,1970,5883,1028
US,Iowa,40.16143691,-85.71964711,344,4764,1853
US,Florida,39.01787888,-108.469799,722,1221,4942
US,Georgia,34.24393976,-84.47431861,470,1643,11951
US,Virginia,37.85447192,-111.4418764,191,11049,900
US,Pennsylvania,40.47961444,-78.34917412,1520,9289,570
Chile,Maule,-52.368,-70.9863,2588,2854,1101
Russia,Khabarovsk Krai,57.1914882,160.0383819,7640,1406,362
US,Indiana,40.07306535,-86.05244729,17153,2758,5192
US,Iowa,38.02658833,-87.58763124,1394,4756,374
US,North Carolina,35.04762133,-78.82623165,920,2969,384
Italy,P.A. Bolzano,41.55774754,14.65916051,1476,1585,43580
US,South Dakota,34.88807695,-82.72791551,525,1727,981
US,Puerto Rico,40.19208869,-80.24582867,8206,896,2671
US,California,35.976844,-94.21800746,634,2924,23859
US,Kherson Oblast,42.74753117,-88.05941254,532,5010,548
US,Georgia,28.7158582,-81.24060348,63867,1688,519
Russia,Bashkortostan Republic,50.7114101,86.8572186,1660,4719,1769
US,Minnesota,43.29123859,-86.15176712,4790,62616,453
US,New York,39.37199394,-75.10712559,37943,2143,1154
US,Florida,41.48896435,-72.10430976,786,1364,521
US,Alaska,34.04567266,-86.04051873,776,4747,203
US,Georgia,28.06312234,-81.14882926,2777,4392,1979
US,Texas,33.62744998,-96.67753461,663,3509,986
US,Alabama,33.77483727,-85.82630386,1678,1993,1542
US,Maryland,30.62888673,-90.40664996,717,3678,0
US,New York,35.5800772,-108.262245,263,5101,3049
Russia,Stavropol Krai,49.7219665,143.448533,3752,2777,1023
US,North Carolina,41.7648606,-73.74356679,1663,1845,4438
US,Georgia,33.4533428,-84.1481466,2168,5673,487
US,Puerto Rico,39.92041012,-79.64291195,0,1262,14686
US,Arkansas,35.39465006,-109.4892383,4299,5968,10237
US,South Dakota,34.97281497,-81.18085944,1484,29010,3190
US,Texas,36.51240691,-82.30412917,6772,358,3676
US,Virginia,33.98842886,-98.7041034,707,2865,26209
Chile,Atacama,-18.594,-69.4785,27022,2744,23985
India,Nagaland,23.309381,92.83822,17644,3746,8106
US,Pennsylvania,44.90287942,-122.5815117,5496,2242,3018
US,Minnesota,42.24542231,-85.53038622,5302,3034,6205
US,Puerto Rico,39.92956518,-77.72157791,47586,2395,11785
US,Florida,26.11091986,-81.34687065,38153,2069,7915
US,South Dakota,34.02361754,-79.70189312,15308,835,3874
US,Puerto Rico,40.70497338,-76.2150785,5088,1219,6211
Sweden,Vastmanland,60.0092,17.2715,11152,1065,1705
US,Mississippi,30.51359752,-89.12467576,20833,4052,8334
US,Colorado,34.65329488,-120.0188492,12879,1782,11562
Sweden,Orebro,57.3708,14.3439,6888,34098,3561
US,Texas,31.86898877,-102.5429428,10942,1443,12151
US,Wisconsin,38.33860077,-81.52857054,2611,2644,141774
Sweden,Jonkoping,61.3012,16.1534,14277,4480,4548
US,Texas,36.46824103,-86.45917204,20348,1187,2593
Netherlands,Limburg,53.087337,5.7925,6277,3342,11538
US,Minnesota,42.59716886,-84.37472069,19148,4188,8711
US,Texas,32.47940482,-94.81591935,230422,2751,8643
US,Indiana,41.59761169,-85.85875695,7538,8236,4088
Papua New Guinea,Apurimac,-6.314993,143.95555,4373,2139,8716
US,Texas,32.37877812,-97.36615819,19526,2937,11521
US,Alabama,30.72774991,-87.72207058,15221,9451,6521
Germany,Hamburg,53.0793,8.8017,13821,4546,4865
US,Puerto Rico,41.43564672,-75.60379201,6851,2069,15381
US,West Virginia,45.77568046,-122.4829204,15560,962,3062
Belize,,17.1899,-88.4976,21139,3986,14219
US,New York,32.35275771,-106.8329387,11224,11878,71419
US,West Virginia,36.73285734,-76.04566934,8022,757,1429
US,Pennsylvania,40.6825484,-80.34921611,26803,1719,5634
US,Illinois,43.61970148,-116.7095499,4533,3767,6006
US,Virginia,37.37373208,-77.5868014,23701,12236,11622
US,Maryland,32.47645559,-92.15704172,118860,2362,4264
US,Oklahoma,41.69710807,-81.23676539,2562,871,6173
Russia,Belgorod Oblast,52.8032368,128.437295,9291,598,5891
US,Florida,40.55499405,-104.3929621,10542,1191,5105
US,Pennsylvania,40.91152759,-79.91351055,20803,8812,2028
US,North Carolina,36.12859861,-80.25459052,7721,3181,3559
US,Washington,38.70916224,-77.48713689,10763,4428,2259
Qatar,Altai Republic,25.3548,51.1839,9933,6865,10986
US,Vermont,32.30163422,-99.89007449,8272,29139,4230
US,Pennsylvania,40.49527404,-78.71377428,2992,2280,86512
Spain,Ceuta,43.1828,-3.9878,5930,1124,2074
Japan,Fukushima,33.526032,130.666949,3817,9072,5509
US,Puerto Rico,41.99253829,-80.03301954,19079,68079,10245
Italy,Calabria,40.63947052,15.80514834,5993,2079,2645
France,Guadeloupe,-17.6797,-149.4068,154641,914,7133
US,Colorado,37.4228808,-122.3275546,3072,11057,10017
US,Indiana,38.46996033,-89.93063427,9152,16476,6031
US,Louisiana,30.22931235,-93.35400434,16719,5478,19850
Cyprus,,35.1264,33.4299,4060,2181,6207
US,Montana,38.63555736,-90.24349225,11456,7735,7422
US,Colorado,36.21862405,-121.2413397,18020,1456,21373
US,Oklahoma,35.20413532,-97.32519562,10116,1286,11289
US,Minnesota,42.95996803,-85.9969107,37972,623,5098
US,Indiana,38.83042506,-89.90422563,10743,4420,2397
US,Iowa,,,12385,10201,10404
US,North Carolina,35.29373559,-81.17477045,34244,2488,36791
US,New York,36.50838318,-108.320437,19469,3180,1549
US,Mississippi,32.2656285,-90.44435448,9314,2792,4157
US,Arkansas,33.28726072,-87.52556818,4079,18520,7453
US,Minnesota,44.67172617,-93.06299363,17710,12838,32974
US,Virginia,40.1166722,-111.6657662,61626,4484,5276
US,West Virginia,46.45738486,-120.7380126,2659,1135,1727
US,Georgia,27.37763908,-80.47106649,7545,4581,1181
US,Indiana,42.33641854,-89.16085327,12911,732,3413
US,Georgia,28.76202069,-81.7125123,61347,586,18117
US,Minnesota,42.92655373,-82.67937954,8453,181,7457
Sweden,Uppsala,58.3454,15.5198,2740,3160,10898
Mali,,17.570692,-3.996166,2116,1108,15697
US,Texas,35.40133773,-101.893964,5535,805,69969
Australia,Northern Territory,-33.8688,151.2093,29104,684,6124
Lesotho,,-29.61,28.2336,11538,4411,3245
US,Georgia,32.80904227,-83.70489165,18897,195,22328
Russia,Tyva Republic,58.6124279,82.0475315,25329,3355,173451
Chile,OHiggins,-36.7226,-71.7622,114048,16313,4483
US,Minnesota,45.27476015,-93.24604565,11624,120264,2391
US,Georgia,32.50931999,-84.87142262,5015,356,31299
US,Florida,38.66143781,-75.39031349,35740,35,39122
US,Colorado,37.75215114,-122.4385672,287233,1075,13207
US,Georgia,27.47196942,-82.31831044,7152,4648,3380
US,Arkansas,36.33644656,-94.25680817,3722,22916,23319
US,Colorado,37.18922369,-120.7209035,57992,14312,3464
Fiji,,-17.7134,178.065,63790,704,3737
US,Florida,38.17359144,-104.5127437,21507,141,1373
US,Georgia,34.32207823,-83.81896936,4656,629,9188
US,Iowa,41.61756781,-86.29040834,41654,3038,25565
India,Odisha,26.06702,94.470302,6595,1362,4334
US,North Carolina,43.24375382,-75.43710392,6824,2480,6849
US,Georgia,30.67652764,-87.37284571,2201,2900,6040
Malaysia,Unknown,5.3117,103.1324,15289,1270,45904
Bahamas,,25.025885,-78.035889,48031,792,30851
Cote d'Ivoire,,7.54,-5.5471,6712,33445,7985
US,Nebraska,41.29518299,-96.15085305,11358,788,2791
Colombia,Quindio,0.436,-75.5277,9660,566,12987
US,Puerto Rico,40.1625372,-77.26130755,74468,1280,2714
Chile,Magallanes,-40.231,-72.3311,50374,1029,1444
US,Texas,35.84591405,-86.4107263,10771,1490,414
US,Texas,29.40167322,-94.90469073,4901,2265,9233
Russia,Karelia Republic,46.2313018,45.3275745,16747,1343,4044
US,South Dakota,33.89665987,-81.27146426,5378,748,1214
US,Texas,29.8832777,-94.16434171,2563,292,2682
Tanzania,,-6.369028,34.888822,650,320,15801
Russia,Arkhangelsk Oblast,44.6939006,40.1520421,15442,490,591
US,Georgia,32.00043026,-81.12489526,6829,46392,6190
US,Maryland,30.40942847,-89.95642711,1711,266,44321
Pakistan,Khyber Pakhtunkhwa,34.027401,73.947253,4201,1045,349573
US,Montana,38.77875681,-90.66662425,26564,7482,1505
US,Virginia,37.53460572,-77.39326555,925,1069,66
US,Arkansas,35.3997715,-110.3218983,9731,265,2898
US,Texas,31.03736027,-97.4785025,83015,2469,14251
Russia,Krasnoyarsk Krai,57.9665589,49.4074599,681218,5115,69492
US,Virginia,30.64655664,-97.6004854,3121,149,41868
US,South Dakota,32.82487866,-79.96512315,119,378,939
Russia,Orenburg Oblast,58.2843833,32.5169757,4785,376,310
US,Puerto Rico,40.41377078,-76.77993242,24024,649,1189
US,Idaho,33.35777107,-82.07026432,114049,259,7670
US,Alaska,34.76327133,-86.55069633,72946,850,3854
US,New Mexico,42.91537785,-71.7200253,1346,169647,8426
US,Texas,31.55255453,-97.20217694,559,1074,9521
Malaysia,Perak,3.8126,103.3256,2013,3496,4075
Haiti,,18.9712,-72.2852,14586,2158,2018
Peru,Puno,-11.972699,-70.53172,5896,786,72638
France,Mayotte,14.6415,-61.0242,13296,35827,2233
US,Oklahoma,41.31735028,-80.76109643,17327,171,1206
US,Minnesota,43.33433923,-84.0513121,6831,723,4795
Mauritius,Aguascalientes,-20.348404,57.552152,3421,360,1730
US,New York,39.71581067,-75.13995546,130561,917,8189
US,Arizona,32.2206831,-86.20969272,3483,804,6144
US,Georgia,33.54187245,-84.35594188,1704,11370,2022
US,Colorado,33.0393082,-115.3669042,8716,198,1687
US,South Dakota,34.01791263,-80.90267209,2690,78625,618
US,Georgia,28.30810945,-82.40227529,12321,12983,646
US,Illinois,21.45803166,-157.9712182,9459,2776,1326
US,North Carolina,41.15027894,-74.02560498,2952,1456,140093
US,Oklahoma,41.29553751,-82.15083537,2433,2010,532
US,New Mexico,39.47538693,-74.65848483,1010,1365,2771
US,South Dakota,34.51828081,-82.63959517,1041,245,22910
Chile,Unknown,-19.9232,-69.5132,2041,785,2495
India,Unknown,23.746783,91.743565,267843,47,848
Singapore,,1.2833,103.8333,852,38086,5599
France,Martinique,16.265,-61.551,4342,559,12681
US,Michigan,39.00670238,-76.60329337,42167,1164,254
US,Utah,32.37474036,-95.2717568,3942,1702,878
US,Zaporizhia Oblast,43.01833055,-88.30431188,1328,456,678
US,West Virginia,48.04615983,-121.7170703,8423,19910,1434
Spain,Navarra,42.2871,-2.5396,20767,458,394
US,Georgia,27.18546175,-82.33174248,372,1618,1820
US,Georgia,29.05858895,-81.18263252,1508,82,418171
US,Missouri,37.2575872,-93.34230916,1335,366,1944
Taiwan*,,23.7,121,2208,1666,5122
US,Kansas,41.68679484,-93.57767461,541,2316,3592
US,Illinois,43.4526575,-116.2415516,2382,7826,1368
US,Pennsylvania,,,678054,5036,115104
US,Texas,29.18757369,-95.44563172,3434,2456,324
Mauritania,,21.0079,-10.9408,7157,7492,4022
US,Puerto Rico,40.75182733,-75.30471829,5656,1598,829
US,North Carolina,43.00491923,-76.19971155,2023,388,2089
US,Missouri,39.01002188,-94.34724536,217877,526,2331
US,Tennessee,35.17670231,-85.16652245,506,809,28094
US,Pennsylvania,45.54747959,-122.4169351,6156,249,359
Russia,Khakassia Republic,43.7368326,41.7267991,1286,2684,147740
US,New York,40.56465737,-74.61683016,4235,306622,35706
US,Florida,28.29409504,-80.73091022,3318,3069,6421
Luxembourg,,49.8153,6.1296,42791,482,2927
US,North Dakota,35.78879266,-78.65249174,573,314,5391
US,Virginia,27.7610369,-99.33237355,250397,12360,3840
US,South Dakota,33.9212828,-78.99555293,56565,462,483
Russia,Dagestan Republic,43.3976147,45.6985005,9738,2474,1552
Colombia,Cauca,5.7589,-71.5724,4382,60022,169
Russia,Murmansk Oblast,56.5767504,47.8817512,7947,2979,120174
US,North Carolina,36.07959451,-79.78824948,5394,2858,1577
US,Oklahoma,41.01631101,-80.77287029,707,3824,3104
Colombia,Casanare,0.8699,-73.8419,2289,1940,4169
US,Illinois,41.93842729,-88.42861412,247,1163,1437
Malaysia,Negeri Sembilan,2.1896,102.2501,239244,3290,69243
Canada,Yukon,52.9399,-106.4509,2595,600,963
Russia,,67.1471631,74.3415488,4242,3269,4000
US,Indiana,41.09194313,-85.06800636,6600,2222,155
US,Ohio,39.44012838,-84.57388716,2373,67,768
US,Arkansas,34.59933926,-112.5538588,117020,416,3684
US,California,34.77054088,-92.31355101,1455,1147,5048
Pakistan,,33.665087,73.121219,6122,1836,18413
US,Puerto Rico,39.97291773,-75.74768357,224,96,17901
Russia,Orel Oblast,42.7933611,44.6324493,1509,13277,6280
US,North Carolina,41.40337468,-74.30240757,5276,410,26625
US,Arkansas,32.76895712,-113.9066674,6899,3235,4847
US,Louisiana,32.57991587,-93.88375652,31059,11290,813
US,Georgia,29.21227113,-82.05803627,26384,2660,1448
US,Missouri,39.0997,-94.5786,9887,1310,1472
Russia,Magadan Oblast,55.7655302,64.5632681,44759,9168,457
US,Georgia,26.58410348,-81.88399313,8198,1808,9982
US,Maryland,30.06971951,-89.92660315,1268,22,733205
US,West Virginia,47.03892768,-122.1405958,2095,57,10102
US,New York,39.87681124,-74.66927768,2264,2460,1169
US,New Mexico,40.66562265,-119.6631594,624,188,686
US,Kansas,38.88548175,-94.82250877,14357,15,37442
Madagascar,,-18.766947,46.869107,1241025,197,949
Japan,Ehime,35.510141,140.198917,15458,1912,9129
Russia,Nenets Autonomous Okrug,54.4419829,44.4661144,1484,156,130610
US,Colorado,39.64977461,-104.3353617,1061,835,6825
US,Puerto Rico,40.6154815,-75.59435245,76535,1845,5691
Peru,Tacna,-10.39655,-75.307635,1414,2241,10191
Guyana,,4.860416,-58.93018,18014,1104,5684
Japan,Shiga,35.997101,139.347635,258546,1664,3061
US,Texas,35.99508821,-83.94635435,9931,1029,5374
US,Texas,29.52704478,-95.77219463,9114,1132,787
Spain,Castilla - La Mancha,39.710358,2.995148,14772,4283,11265
US,Puerto Rico,41.17823008,-75.98447579,8475,1469,5442
US,Colorado,37.91923498,-121.9289527,4880,278,214
US,New York,40.28047017,-74.70479631,7745,816,1062
India,Chhattisgarh,30.733839,76.768278,1156,836,2859
US,Kentucky,37.6842718,-97.4608198,19103,1,4617
US,Texas,33.20521901,-97.11691153,7476,35236,202
Chile,Los Lagos,-29.959,-71.3389,586,502,33393
US,Texas,33.61008596,-101.8204789,1641,1380,1036
US,New Jersey,,,3840,343,7890
Russia,Kursk Oblast,58.424756,44.2533273,7953,493,31110
US,Florida,39.57992638,-75.64054974,273,227,3719
US,Puerto Rico,40.3137798,-79.46615476,61418,1965,4360
US,Colorado,39.87432092,-104.3362578,3719,5578,25423
US,Mississippi,45.01625271,-93.09872295,13799,425,5828
US,Texas,30.30079133,-95.50572772,50901,15197,62
Spain,Catalonia,28.2916,-16.6291,5240,69,155
US,Texas,27.736286,-97.5433285,6363,2674,7462
US,Indiana,42.3224907,-88.00367925,41630,160,442
US,West Virginia,47.62113146,-117.4046494,9633,13279,36
US,Florida,39.58635604,-105.2517692,102,1054,582
US,Colorado,36.22026558,-118.8020203,220,391,4669
US,Hawaii,,,10825,1048,387
Japan,Akita,35.035551,137.211621,898,1483,1637
US,Connecticut,39.76018276,-104.8725695,54,27279,7073
US,Maine,30.53842039,-91.09777565,818,2635,3754
Peru,La Libertad,-13.023888,-75.00277,9018,644,4047
US,Arkansas,35.70471703,-113.7577902,610,111,3302
Suriname,Gotland,3.9193,-56.0278,2563,3594,3125
US,Maine,29.74075478,-90.11115756,11658,4351,2944
US,Puerto Rico,39.9210089,-76.73040131,5020,317,13733
US,Oklahoma,41.62101218,-83.65468618,6238,1133,3967
Russia,Khanty-Mansi Autonomous Okrug,62.6194031,33.4920267,4770,22259,553
Congo (Kinshasa),,-4.0383,21.7587,5101,1063,1734
US,Virginia,38.83677558,-77.27565836,4198,206,3033
US,Colorado,34.44465746,-119.0910613,21641,4003,27
US,Florida,38.90417773,-77.01655992,5960,1925,65438
